,DE,UK,NO
6010,0.016477550919093087,0.28775335246600253,0.055887487563309524
6011,0.00953259402705553,0.34605864536623865,0.20098897952637929
6012,0.005507962773737329,0.22268946731445205,0.11702694455583651
6013,0.3408956341093541,0.2943941057571293,0.16093866591404093
6014,0.2137675565301358,0.4208160457213528,0.08251948470520765
6015,0.12958547718741242,0.276809534171928,0.16547151338416266
6016,0.07698379631386776,0.1985491632601991,0.6196889048787129
6017,0.25056294036084026,0.12312037043323232,0.39503022492868245
6018,0.15343677163525926,0.077273075321731,0.2187152432392615
6019,0.0917348551916003,0.04663351898487578,0.4736878457839452
6020,0.14817445191947276,0.3147887127192702,0.3170156687139295
6021,0.08852049288052599,0.20112896493190058,0.23278738437231428
6022,0.0521703455893332,0.12489632824381824,0.12209006982652326
6023,0.030506835442573044,0.07621558919681004,0.06198753769292198
6024,0.017759534177951286,0.36236632863715734,0.03096357955209783
6025,0.010313004860868502,0.23469669651954828,0.06062132604650694
6026,0.005980772218337482,0.16862346601580525,0.19938175162001015
6027,0.003466066847232163,0.10399465161836385,0.3345253217226767
6028,0.0020081279202023294,0.21722558103799772,0.2007444153481548
6029,0.03450424910885552,0.5763283171598672,0.12517354357833088
6030,0.020133137932755396,0.40004457872455246,0.10096524979851584
6031,0.011714181854129313,0.2621269894832543,0.18479619987438534
6032,0.006805108073598243,0.16547895841331073,0.17573023394132048
6033,0.003950083010501038,0.10207312628460352,0.3803302573573232
6034,0.002291995923379919,0.062080254538640633,0.20984504425090855
6035,0.0013297388706923208,0.03743839466292764,0.1094599264600733
6036,0.0007714822436648561,0.022464495181859667,0.15401406014398533
6037,0.00044763888078058756,0.013439829048637164,0.2185681079199544
6038,0.0002597715576500015,0.008026929188006071,0.33032913709482936
6039,0.07842259872976554,0.004789463559769058,0.4947868426126647
6040,0.16046110193563723,0.0028562651248206228,0.28555610423107747
6041,0.09656443399133685,0.001702937229554835,0.15921425409049605
6042,0.05726759568278639,0.0010152075749406686,0.08187520086405198
6043,0.1472397521600718,0.0006052111433342278,0.27819882429078713
6044,0.5594934235993521,0.00036080953916217684,0.6196774491850363
6045,0.37895795192195125,0.00021512030770909352,0.4160204909834161
6046,0.26264870228914783,0.0001282698201900967,0.23283374986390337
6047,0.16230307075444816,7.649113157437437e-05,0.3840531195102619
6048,0.09783149255888146,0.20972570236874044,0.38958091184220667
6049,0.05810386771635645,0.13098021824045614,0.6260250223332386
6050,0.22675296089428354,0.42313007761286603,0.42595961106200364
6051,0.13891561542116249,0.27978096635139604,0.2870016411189805
6052,0.08332133958697652,0.1778368787468504,0.1536061945705487
6053,0.0493529603349836,0.11027517188021885,0.08344345481069637
6054,0.029018949139550054,0.067351165922367,0.042052145083359416
6055,0.016990370082885287,0.04075946517753137,0.020961812441170236
6056,0.009923506382252034,0.502236798302413,0.38363703623904766
6057,0.005788012223033379,0.3406001302565024,0.5731902496268524
6058,0.003373369090916345,0.22010053405217367,0.461935267516713
6059,0.0023997821657454343,0.13792315952378198,0.31915236331870056
6060,0.0013979332612964468,0.08479712253477245,0.2543110084433865
6061,0.2429120902239178,0.13184244991667948,0.2938970860578187
6062,0.14960226292934542,0.08095937743668413,0.15773678873659414
6063,0.2596383427398865,0.04916706239780211,0.08119700080989734
6064,0.16061811870238918,0.02966108566708392,0.4367136228663906
6065,0.09695762762240512,0.017822497724763187,0.4662688608997243
6066,0.14814217181003198,0.30206029623499486,0.2663840503287155
6067,0.0891750064139667,0.45276137487628243,0.7532795536742156
6068,0.24190074523659222,0.30241054946995194,0.4986836502479025
6069,0.14900772034002308,0.2316326345432752,0.2887375903171472
6070,0.08972844376421563,0.145645106802197,0.15474652617914575
6071,0.05330571224314462,0.089754163840707,0.23076581555520193
6072,0.0314159132436449,0.05463556895071331,0.1524536537862019
6073,0.01842867418516214,0.11665526225155165,0.10356605195881108
6074,0.2001722551921069,0.2940690814217183,0.4391287737328121
6075,0.2467628272459177,0.534893889113573,0.3052279286211871
6076,0.15222880874294575,0.7312830843846909,0.19485041114319124
6077,0.09175803480998279,0.5439841752014654,0.10143177704630368
6078,0.05454710793902984,0.3805857527605865,0.05141175381278984
6079,0.032161819103625144,0.5191958940354355,0.02571067900833024
6080,0.01887203092797729,0.3544171678962008,0.012771880207669728
6081,0.011042626110910003,0.2613729287146428,0.006323432104404558
6082,0.30392111381922016,0.309553493019765,0.12926334567390219
6083,0.45186303236691594,0.1985713140823303,0.19286750017218157
6084,0.29559830182631197,0.1258501909363836,0.43720952386177503
6085,0.4120660043792653,0.19828999823218174,0.3604915599957842
6086,0.26622429128014435,0.12372467797353992,0.324669137554469
6087,0.1650690639089999,0.07589364987517344,0.34312834555273186
6088,0.09980038258584378,0.046072265918980504,0.6152737984292209
6089,0.07843177250207034,0.48932902755855423,0.37585664978946065
6090,0.04648425590473837,0.5041078560030718,0.32289612663475264
6091,0.027357363643344845,0.6535704491906391,0.21318474556984945
6092,0.13052136538341275,0.46925723372467687,0.11157894891707976
6093,0.0782670535702068,0.41730003077936206,0.10271022440655242
6094,0.04637979242875212,0.2758319717209611,0.21009700383588492
6095,0.2854812112223003,0.29630314434106686,0.5650750835877452
6096,0.1778708865922427,0.2816853446151456,0.40872825582509653
6097,0.1078432879401936,0.33296487672478214,0.228381715149378
6098,0.06432180882088234,0.21489620859314718,0.12667634929194305
6099,0.037991879179540056,0.1345948842062039,0.06464121644239984
6100,0.6629809662694519,0.08274527113791519,0.19478548757548153
6101,0.4693060844913164,0.05029397771869082,0.1013646391393993
6102,0.3086132030309252,0.03035935805944101,0.17395180459775506
6103,0.19343022964198842,0.01824985757429687,0.08996271454823324
6104,0.11768355893244065,0.010942939928162643,0.21413159620539357
6105,0.13480696409387527,0.006551604122551957,0.5494872270056368
6106,0.30081853917064394,0.0039188534879368575,0.3251696307935984
6107,0.1881086383631857,0.0023427332774637044,0.22111093745506827
6108,0.11427314231788754,0.624663818349299,0.11595214443154689
6109,0.06821854017338125,0.6064879002069216,0.058971098052811755
6110,0.06690632206830449,0.42709533210883444,0.02953005903671524
6111,0.03951527799531118,0.28300329426243576,0.014672974310278253
6112,0.023292201939077994,0.18019049177264945,0.215309518584741
6113,0.013625681437824277,0.15309770873711193,0.11268733051859936
6114,0.007954035842528295,0.09446527870319554,0.06429063389557033
6115,0.6894512745398576,0.6545314181775461,0.3037014573511937
6116,0.623888607337149,0.46986801333155825,0.37059357135962556
6117,0.4339567337912915,0.35019756894809717,0.24319222925571526
6118,0.28191181314600877,0.22692216413396182,0.6231647631632165
6119,0.42847243461997264,0.14243223743454736,0.38188992073137873
6120,0.27783686548549547,0.0876469991404506,0.3563718247527061
6121,0.17252482177647854,0.2126556640171886,0.41455810867409615
6122,0.14923596525533034,0.13299881635571376,0.23193057888228208
6123,0.3260268505240502,0.08165593466220045,0.3114104880570199
6124,0.20507117335936653,0.056863622912567635,0.16795876370858587
6125,0.19280672280973532,0.0343363868179255,0.11056530684558485
6126,0.29123364394601936,0.03788179453864493,0.0561008295909623
6127,0.2506047269635914,0.31246343809767796,0.0280473039740875
6128,0.40955189264798353,0.44828663716530504,0.05492060578772562
6129,0.2638634219180811,0.7142662605658754,0.16368276908164825
6130,0.4905321202162426,0.6014803543491591,0.24501902268907116
6131,0.5790042063355307,0.42239322971421744,0.24401269976944728
6132,0.47571864997653546,0.6449871659748749,0.23951297615773104
6133,0.3129311400900291,0.5917505166559072,0.16310385639228875
6134,0.19598094319114812,0.4945455725293044,0.08396080457679489
6135,0.11905970602964255,0.5246947553856349,0.08411831949955295
6136,0.07101457446083537,0.570477455439369,0.3477710319489885
6137,0.041897775446927965,0.6556264998951926,0.4304800041831337
6138,0.024560270661884154,0.6755280278690242,0.25921738205790656
6139,0.014342373571611167,0.48887658012386437,0.3606445936279693
6140,0.008356572259880957,0.36985603727952676,0.5478229728451842
6141,0.004862373666188247,0.32619570130175823,0.3234381445214146
6142,0.2022888396485104,0.7055637070545797,0.1965372524611324
6143,0.33181139125564385,0.5175433098178777,0.4480391023392968
6144,0.24830824341879554,0.8075194586071186,0.5875798590570337
6145,0.44414901391460915,0.6805797126213418,0.3533327594993334
6146,0.3952816516736196,0.49346912507798113,0.42701365130168
6147,0.25323465603918904,0.3332528557908213,0.2625628915850088
6148,0.7017187586614422,0.36336908318271044,0.1391826239695403
6149,0.5044849013379348,0.5563115035357478,0.45814072188250365
6150,0.334699887372633,0.383797933007067,0.26027454586994014
6151,0.21060846939393774,0.5073039025048212,0.13784301714008695
6152,0.12823086452560462,0.3440660824978239,0.3016520465512226
6153,0.07653666075909504,0.22213179144338402,0.5581321452175094
6154,0.045144713012855386,0.759799612391362,0.5191539889285124
6155,0.026442855849219127,0.5723676085168434,0.3622054585016564
6156,0.015424784609315845,0.5319273704425019,0.7994712175537153
6157,0.008975734240406319,0.3636906893193498,0.7226447380566254
6158,0.3293045641045208,0.23600367487840812,0.7749424293737543
6159,0.3899066084496332,0.17804604764652798,0.519686840493062
6160,0.2491353087387328,0.11017979493933838,0.3027034128416478
6161,0.15306351391256034,0.13039563254508668,0.16243261476137105
6162,0.09182014355213475,0.32626644620659595,0.4898982388039532
6163,0.05430179274821523,0.21333157106954737,0.28171533307259633
6164,0.0318442000014334,0.13308649113669413,0.41349520395933526
6165,0.01858186943053497,0.6942150085503811,0.2920030463385269
6166,0.010811223904040212,0.5059518508131913,0.662974710840569
6167,0.006279181489546981,0.3426828138353418,0.4140157608791828
6168,0.4443620710745797,0.9181746964597882,0.5829822446093333
6169,0.3146295056895124,0.9277513408939414,0.3493236252354317
6170,0.19656862354097193,0.8704441208704087,0.19033640976339627
6171,0.11907218818799958,0.7035005252565147,0.12909344343189777
6172,0.0708006216043523,0.5147726883375313,0.28110555763040723
6173,0.04163687614264999,0.7705566105510455,0.39364175155087233
6174,0.024327545134528172,0.8459771969879062,0.523999094442124
6175,0.014159787615070085,0.6712496752966622,0.5276168752996555
6176,0.4094297297656546,0.7492891869322944,0.5424314921732724
6177,0.38752136349341304,0.5607101946796342,0.8956354066816767
6178,0.3099842252760421,0.41695997767341575,0.6703227786906998
6179,0.193273294857629,0.27438335968622996,0.6280392319721112
6180,0.11688897230322204,0.4812736956950264,0.38463028010577127
6181,0.40340848541121765,0.6828491570811057,0.21207607224293146
6182,0.2583635524703781,0.8026080333336342,0.2334231358926212
6183,0.15881699243939196,0.7974528677130126,0.1223217656467207
6184,0.1571672651980841,0.6128395230998037,0.10916910122030621
6185,0.09418224808531772,0.4309945700400325,0.848619137263501
6186,0.05561275199131521,0.29246793532180093,0.6830849259386207
6187,0.06354591643641394,0.206378027002875,0.4503386246761486
6188,0.03725927220067293,0.12830897013930864,0.3078228916937821
6189,0.19572779375451932,0.3429183318052338,0.5200999518053389
6190,0.22401995576078648,0.22076464523332373,0.5979031814523195
6191,0.1363983164385314,0.13770091540567875,0.5142702587762065
6192,0.593328835555524,0.17090618214685105,0.2982659015761512
6193,0.4055524267969116,0.10532904233433016,0.43228453877990436
6194,0.25965688505601736,0.06395251295270954,0.24244206342323504
6195,0.5361225508679851,0.03848037852540498,0.12729977988970131
6196,0.35834699458540387,0.032173359040225114,0.06460871475050678
6197,0.39556261867515974,0.6670832148505155,0.03222127596203028
6198,0.5648317126324172,0.5865236512441294,0.015930966606804375
6199,0.3816778174421014,0.40799904389697084,0.007842838251167938
6200,0.2994781033824301,0.26741211934762266,0.0038527339162121033
6201,0.18585671582463936,0.16863344309668682,0.0018905538801143873
6202,0.11199148495120537,0.2737045130382313,0.6302860787739546
6203,0.06630205417528579,0.1728540570576006,0.5552949921510142
6204,0.2964849814757673,0.1731988236001062,0.4138627936957714
6205,0.5975137548863176,0.1067107519756828,0.23314293078255555
6206,0.40874677420830197,0.06475635132209834,0.3811048275692033
6207,0.26615778347353014,0.14212416590420296,0.2095192415031284
6208,0.6093195571505214,0.08692057370052597,0.660366288086127
6209,0.41873516696422186,0.07345631252329077,0.41084895689591305
6210,0.6736888472711788,0.04424063510193166,0.42770119408799645
6211,0.47604901265774313,0.5811685963711833,0.7043096078965236
6212,0.33767788405558974,0.4031412938816662,0.44944261371757055
6213,0.21159615878588778,0.26361711039210445,0.3078517671725317
6214,0.1281839737521363,0.16592373766406177,0.7720163871758514
6215,0.19470542694045245,0.11720246351836017,0.516514633411536
6216,0.16618563702150335,0.13385567747107974,0.3309265818784072
6217,0.0995275118855189,0.843185353130279,0.17862076917284864
6218,0.058674882734856104,0.7054762495518898,0.09184580052651992
6219,0.03427144073612365,0.7976802569027337,0.0498709138998531
6220,0.019908993744217063,0.6120777965346232,0.024732674107341257
6221,0.3761810571473442,0.6268664674702363,0.18920988456839394
6222,0.23820366514893088,0.4424058934197057,0.09757039266379297
6223,0.14517082342977494,0.292545479018246,0.12946462016258298
6224,0.08645140290928055,0.18537768031130109,0.06560303879478102
6225,0.050782436786493745,0.11437144779724917,0.1097926838791865
6226,0.02959088733337023,0.06941738218889626,0.2065313293609049
6227,0.017161411557051642,0.04171720831520209,0.10702308152764195
6228,0.5212537915953963,0.02537587667025687,0.05387618892337309
6229,0.4584528287394529,0.015106381875466979,0.21142110120312374
6230,0.5233301568623807,0.2875001713638293,0.10969814029844416
6231,0.34742781195754413,0.8409023972260675,0.20141613792672808
6232,0.43254709043826345,0.6632313516906405,0.10417650295901248
6233,0.2784425518573348,0.5673650440160821,0.3693901822348926
6234,0.17134102646165394,0.3910344001793137,0.2662684510989608
6235,0.4940394643968,0.3557622126814556,0.3580298227699418
6236,0.6409858553955584,0.6759754445759939,0.5928924080198847
6237,0.4455627750549458,0.9571747334051982,0.5451721093410635
6238,0.2879100775966933,0.8664960495574525,0.31968062369893757
6239,0.2282278295801048,0.7242801124001709,0.17164861506099094
6240,0.13853231300319702,0.7237275417645441,0.08795046345973256
6241,0.08224419374695557,0.8731810915673748,0.3827810929588885
6242,0.3751781038570543,0.7816498869472226,0.48943148296597105
6243,0.2370955476487051,0.9433757927168546,0.38145175017144584
6244,0.14419480540625695,0.8182780748147813,0.4671887825409541
6245,0.4252080998089328,0.8365123348701525,0.2648487536504477
6246,0.4704054051471528,0.6809572829288351,0.30743168522652986
6247,0.3101331349749987,0.5823078479975744,0.4468866396762501
6248,0.7290496525950665,0.4032523688223457,0.2512485248739006
6249,0.7888347442452066,0.2630774381955734,0.27141712123421247
6250,0.5911076189677769,0.16514643564961673,0.34467669407103674
6251,0.4020467400765373,0.3981306500986329,0.2574635337459691
6252,0.26303377218790414,0.44179291452172065,0.6662829275707884
6253,0.36221692368208636,0.3198252258881422,0.7913801185081409
6254,0.22782942246147841,0.20372807249362057,0.6281577796296075
6255,0.1381017586897495,0.1405664766835132,0.38317005977331986
6256,0.08187354245250467,0.17581151432350095,0.7160710226997252
6257,0.0479064345151855,0.10798253825370041,0.7745408884559115
6258,0.07855961741735495,0.36031172523200394,0.5202803732658567
6259,0.04592500589648418,0.7127000007900905,0.4660183215943381
6260,0.026650221391790407,0.6772223736059085,0.2638541400686847
6261,0.20026374350407683,0.7401768261692512,0.13891044285035092
6262,0.12047765742971428,0.7933318960020416,0.13063218831091716
6263,0.0710873450575048,0.8807585950982992,0.0660559454461086
6264,0.04146923052802731,0.7152637036070152,0.03280900066181969
6265,0.3825065159121811,0.5238336744132857,0.10395706337778565
6266,0.2418270314320642,0.45636783516858925,0.11896484467125967
6267,0.14697555748988744,0.6727358664445537,0.05994585493238913
6268,0.08723162065727297,0.482962337127246,0.029719303045597667
6269,0.05105202211872262,0.7322633314897491,0.014615663504666476
6270,0.029633915902772423,0.5407244627865326,0.007159285552453931
6271,0.017119352936171617,0.36835455692045516,0.0034999695332638137
6272,0.009862158743449867,0.3102555940665058,0.4796100986199807
6273,0.05746031362261972,0.35960590868598374,0.4179862414516896
6274,0.03339035911438104,0.4239782690857087,0.23209166081962151
6275,0.2883456979267365,0.2779191333431318,0.30071014262506024
6276,0.9185517029555947,0.3117657768013339,0.5063054689338925
6277,0.7992815495506362,0.1979053403435681,0.2913113566411536
6278,0.601986723474466,0.12204283919103065,0.269412463492272
6279,0.4105038586757721,0.8566753027129108,0.14197756209314194
6280,0.4348766291152125,0.7055240464577173,0.3734848964863565
6281,0.279160401495794,0.5330354773445665,0.20393295592377814
6282,0.17116572136665797,0.36949108506276773,0.5246491128774506
6283,0.10206864730028098,0.23825960880470065,0.3042248805098199
6284,0.05986979315412755,0.5088431641238759,0.7366974357042708
6285,0.6232924386707785,0.3426136776412212,0.5890065673843587
6286,0.42865108308685407,0.22352107927334186,0.5711172774582078
6287,0.27451426456100925,0.4515730590075111,0.3623111601714988
6288,0.16803981200148943,0.2983807859629367,0.1969999004965688
6289,0.2215450477293074,0.18863486205508895,0.19655385714739215
6290,0.300147662636538,0.2845834708719236,0.2467646054665541
6291,0.18498696507283507,0.3676195719290798,0.3919960804585271
6292,0.11062122526537721,0.557315326930522,0.23628156218549845
6293,0.3913058973544149,0.5961364920736447,0.212716879059345
6294,0.24759680108701154,0.4141787674715327,0.11007370750088696
6295,0.3678619746523114,0.3701305370752572,0.055274301965048234
6296,0.37965112495372777,0.8039192033614205,0.08463970678576516
6297,0.7716720288505149,0.6654205763510166,0.04220326709123279
6298,0.5709476259589743,0.7459309520900728,0.02080428064741413
6299,0.3841543052562356,0.5542343600363049,0.010198024467376832
6300,0.24247201126811868,0.45511889314266607,0.00498519210558479
6301,0.36036557612848097,0.3009507124496127,0.46806697574206513
6302,0.225825439646254,0.46721759246533967,0.26490995889250535
6303,0.14745944264451039,0.3101345511055431,0.5269878119586004
6304,0.17631542220803031,0.570696394639715,0.3401010438832913
6305,0.1051403830906451,0.39260259323283375,0.4439424286063748
6306,0.06163805914737086,0.5799759391210435,0.3212829740698868
6307,0.27984758355575035,0.4003700435872588,0.18347031357536825
6308,0.17138235350694908,0.46616037756371675,0.09409892448578461
6309,0.10206029236973102,0.5777128393970996,0.0470416041092282
6310,0.22369370040438785,0.4616354501616504,0.5681803168902608
6311,0.13496521550444907,0.3058586579361089,0.4613854063963201
6312,0.07966328422314572,0.19365492863826028,0.34563322162292665
6313,0.09405495951364751,0.11918109689415057,0.19283523905685962
6314,0.4045611559679171,0.6748838817943045,0.3966129610173501
6315,0.36490906515718124,0.6717064607309862,0.2183478821929179
6316,0.22888857652943295,0.8001949417417913,0.11319221902409171
6317,0.3341817999737544,0.6534582522474665,0.09628086856934592
6318,0.20774006394587208,0.4646491277064321,0.40710464579044103
6319,0.12481433831015554,0.30816584864504626,0.3488926795202222
6320,0.08297702938656126,0.1952489633724196,0.2587887720372706
6321,0.048383030451642495,0.24062691575567108,0.13589197986816504
6322,0.18038632014088496,0.14982064097407732,0.07876293996787775
6323,0.10764090699387963,0.307963227523644,0.03922501260242328
6324,0.06312264700457693,0.19512737630304278,0.5503729290026803
6325,0.07181212160103434,0.33517229081123534,0.3228922877170043
6326,0.05007868068844601,0.2139541056013149,0.444279794586229
6327,0.028987212160603848,0.4245926558365968,0.24919927346810433
6328,0.016701450782129368,0.2781591632920961,0.14891709108574824
6329,0.009597425812363114,0.5650830500902237,0.14982287094937052
6330,0.00550686034296477,0.388037552899844,0.25053334412433004
6331,0.0031570974176722277,0.25148636552442016,0.13127757397435003
6332,0.001809136786658616,0.38804227695351523,0.0663742671761719
6333,0.0010364531797217857,0.25151337281713226,0.30896964450616016
6334,0.0005937154154616042,0.15710193503070513,0.27534208658211845
6335,0.00034008695046916504,0.21084619170790497,0.25525699450899086
6336,0.000194806838081929,0.41865159948471375,0.15507850733255935
6337,0.0001115920156116168,0.27389015535074956,0.07897539153119093
6338,0.2428693065861588,0.17210263121974856,0.039371477432585955
6339,0.14733618515831337,0.6059341001247547,0.019445749478668173
6340,0.08727497762940373,0.4228274155398519,0.025709131538680374
6341,0.05098010695303046,0.6549813354125438,0.012639528877759987
6342,0.029539442657898984,0.4793920969881521,0.07519934471487011
6343,0.03420311366122897,0.31979053746997954,0.037467716908507254
6344,0.019748978781247484,0.2541126452313539,0.4578811647045967
6345,0.01136846793109536,0.1589556518763341,0.25854505181493237
6346,0.006533129059992593,0.4782093765014418,0.13598813695382317
6347,0.0037509351622913023,0.3189794994412145,0.09703956165564609
6348,0.0021525414651343278,0.37857588113453944,0.10962770459582571
6349,0.2524092961343023,0.3052221171117476,0.3575947165399156
6350,0.15367111856833493,0.23021067834227538,0.3341675377691783
6351,0.11389695003957756,0.14322910614633233,0.1967104116305235
6352,0.06702315788757052,0.08729678230312654,0.12003155312603286
6353,0.06055605880915971,0.05255101317920552,0.1156708537631409
6354,0.21961286681870895,0.031402335764852185,0.16919595411782284
6355,0.1326621863084736,0.0186835270291712,0.3474322785201549
6356,0.07845701990376686,0.01108819642706138,0.18845408068199632
6357,0.045829573366739984,0.0065711022711786304,0.09712143028451459
6358,0.032761514283456195,0.485709461241679,0.048765107469444735
6359,0.018950549087170754,0.42062646080037924,0.2907712137387617
6360,0.010930939631370484,0.27592117677375283,0.15479017303187947
6361,0.006295430219597997,0.17386876351288483,0.0790278127690981
6362,0.1428413215512233,0.43000837268675873,0.039505314845744044
6363,0.08478532849331877,0.5450190522702224,0.17164931811338235
6364,0.12396069201705318,0.5672584515253591,0.28494219864122794
6365,0.11058363553614103,0.39093375312620227,0.2365921631473532
6366,0.06518211592295997,0.2543895326801553,0.32389015121078635
6367,0.19484014019881812,0.20740305765834266,0.23005911687907676
6368,0.11723901162005756,0.128603354497556,0.2419372600203764
6369,0.06925573204816571,0.09088108971324671,0.33322466271271767
6370,0.04047462549779368,0.19074925801789577,0.6579206943071534
6371,0.023509538315195644,0.27597539813978744,0.41269562231566526
6372,0.01360834235660624,0.17417486843617846,0.2296790293953127
6373,0.007862197912795854,0.13511955080242022,0.16277860295838897
6374,0.0045378792442570814,0.16449023986829936,0.3520522492129512
6375,0.0026179368853715967,0.10990122928048163,0.35713172981743313
6376,0.0015100592020054204,0.4626947115550989,0.2375837241623685
6377,0.1133606168915039,0.3718013267007967,0.12462283177198752
6378,0.06704287337779635,0.24102170260901878,0.15494904950153154
6379,0.03924514168299931,0.1509389939580963,0.07931076099038958
6380,0.2502265598276253,0.09253151349250632,0.23812853317578697
6381,0.21267737506864637,0.055998900417601694,0.4504706617876699
6382,0.14339766968503453,0.14617218154263234,0.3121434869639773
6383,0.22568446756579774,0.08955546586843144,0.1901660917162421
6384,0.17576587620896444,0.21076576131728808,0.09841481078594372
6385,0.14088151265396898,0.3431122843215014,0.13886819919889992
6386,0.08401856131302832,0.26786882029092995,0.30976996764110365
6387,0.08619980298045637,0.16909829985807356,0.22221554069062366
6388,0.05078846411517346,0.18336942393355293,0.11618162812325827
6389,0.029697094429648963,0.11342567103086565,0.2897619660749182
6390,0.017289390041978714,0.0722828849648317,0.27910160363903413
6391,0.010041453132336842,0.04362544262400325,0.1486190020608532
6392,0.11485982450580179,0.026174505717078578,0.0898045921252505
6393,0.06819957147346745,0.015649865110524352,0.045220078179136425
6394,0.040079257941606494,0.009338384604024919,0.022502683096411458
6395,0.023414365474444754,0.05589253037168218,0.25107515288304016
6396,0.013632876250732062,0.03364244437073127,0.21254875313898225
6397,0.16207627183279683,0.020158807852505234,0.3650832566571607
6398,0.09741675943787198,0.012047563389596894,0.20031448492742554
6399,0.09456910331661283,0.007189155499940703,0.10417749163750212
6400,0.05598050730419346,0.004286388370026262,0.44468443443676253
6401,0.032861625908559344,0.002554542346837052,0.25140528954481367
6402,0.08958905683026852,0.3224990152701136,0.13285942338094048
6403,0.1314779118336299,0.30574678281346146,0.1523103469529158
6404,0.22634613579234397,0.19537865607934912,0.0781461842344009
6405,0.13840803398609802,0.12147780483390869,0.10851925777032267
6406,0.2431837221698967,0.07427045885828942,0.2235108644339704
6407,0.14939710564847153,0.04494945532966421,0.11715756853767878
6408,0.2070664526729602,0.3616313744314318,0.05953922527490385
6409,0.12609813643233225,0.4390916866258593,0.02979012448100604
6410,0.3860418315055958,0.37916768425655334,0.014790734596128674
6411,0.24685569873161717,0.3662024711622551,0.10419484860675554
6412,0.15192058785407547,0.27535489955729997,0.3937731344644144
6413,0.14611845316571914,0.17475830871073417,0.279487113224544
6414,0.08775248656018975,0.12044918767526214,0.6461063561132925
6415,0.0520075402980541,0.401273586932107,0.4096607404491932
6416,0.2855717663810684,0.26362400485594395,0.22881034549918589
6417,0.3567454706465919,0.4666538529502383,0.16559712123976467
6418,0.22638632706026385,0.31276186171468046,0.3989072575452802
6419,0.13873081529551512,0.4605458158633239,0.221958637020797
6420,0.08323823786061046,0.7296627834106635,0.11640516577658
6421,0.049320963939715745,0.5419360434818543,0.15723133032902337
6422,0.029010262744140647,0.3725165518053515,0.13863285074413556
6423,0.2378651430164619,0.2428601268342191,0.31556976669623726
6424,0.14626736889462066,0.1530321332155271,0.25416823624124196
6425,0.08796114331879934,0.09440803191037128,0.14741090132345402
6426,0.05220097576963256,0.0582162829343158,0.07565073101520159
6427,0.030738524192260197,0.21647250861967215,0.25001499443510367
6428,0.018018371027439084,0.13556707381558852,0.3035607878739234
6429,0.08645040025929296,0.15892245191523513,0.16345571807714265
6430,0.051303435926278285,0.41361978378753994,0.08428641317609831
6431,0.03021325131192354,0.2729967084151792,0.06662598210411141
6432,0.017713522560099282,0.6623099267341819,0.12244234472604476
6433,0.010358212453850268,0.6253050252560655,0.18833444747455974
6434,0.5083731654074384,0.44368033084406866,0.45111335559318966
6435,0.33880336679239353,0.4867472552063298,0.38317743273692184
6436,0.21420308883221373,0.32865876707524533,0.2234591518885818
6437,0.1310457710615841,0.21185371835563782,0.11732423775551948
6438,0.07859213496291662,0.7900874149204541,0.23855365403928774
6439,0.04657942368245915,0.6065201797839331,0.22701295697203794
6440,0.02741448054907869,0.4272545700167286,0.11932557455818504
6441,0.01606910071537848,0.3621940587248449,0.06078020593351774
6442,0.009396533277505892,0.23564827153708368,0.03047076139313909
6443,0.005487076571633942,0.14834962290508957,0.23266733632127745
6444,0.0032015785017951437,0.26871285265712697,0.12251471799550462
6445,0.0018671700945316339,0.17056513886127267,0.5985834088350519
6446,0.0010886424217692037,0.5190365560420228,0.362655008992536
6447,0.09295433128351649,0.4378760384373046,0.19931990818687595
6448,0.22415144116106167,0.5850681983434733,0.10389844442833807
6449,0.13749772138032268,0.43615010558939926,0.5720836068395138
6450,0.12954897873998605,0.2899399480561248,0.3422235527118478
6451,0.07767783593404975,0.18504487664920244,0.40255581061381274
6452,0.04603230227626831,0.41924106492626845,0.22445611975567104
6453,0.027090480465929545,0.27728978407232374,0.3715832362213961
6454,0.015878109363982706,0.4995283166706891,0.30678841649691435
6455,0.009284087696549426,0.36714009476805054,0.16541020870430168
6456,0.005420832921875451,0.2392107161092083,0.0853593954456453
6457,0.003162489475883934,0.5658686700417723,0.35841369401238554
6458,0.045524362718112776,0.39262982733229856,0.2523241769200226
6459,0.02678453030145811,0.3350078204614164,0.25692070896470476
6460,0.21620789278548747,0.21634630879109196,0.176881427214019
6461,0.1323283621813729,0.23261721173972227,0.2521293209504295
6462,0.0793729190059087,0.1463262619596306,0.18052285315659478
6463,0.04703966560649231,0.0901993781416418,0.23030440423699994
6464,0.027679800958500644,0.05491563270714139,0.26852489892721354
6465,0.6741498036015501,0.03318319156698868,0.19359300279643665
6466,0.5488269686163523,0.01996018891890694,0.1291941727865974
6467,0.3709949873380465,0.49820311953006324,0.21527638309203512
6468,0.26977359993417793,0.33764910410854887,0.18850768714112054
6469,0.16733181816025222,0.2608572888290379,0.09790540066764886
6470,0.2223425040904775,0.727618883519128,0.20370715551113294
6471,0.1830789930526645,0.5401708259486185,0.10627235893042764
6472,0.11396893800070562,0.3712820857198923,0.5037922763550626
6473,0.31996610787650026,0.38611473824668874,0.29221514391183934
6474,0.20111008393392837,0.36443028083418383,0.1567149189781526
6475,0.4468472757478712,0.6537853324970281,0.34295035757960246
